chromosome	end	length	major_is_allele_a	major_readcount	minor_readcount	readcount	start	allele_ratio	major_depth	minor_depth	total_depth	major_0	minor_0	major_1	minor_1	major_2	minor_2	major_raw	minor_raw	major_depth_e	minor_depth_e	total_depth_e	major_e	minor_e	total_e	major_raw_e	minor_raw_e	major_diff	minor_diff	prob_is_outlier_total	prob_is_outlier_allele	total_likelihood_mask	allele_likelihood_mask
21	16815800	277623.710186	1	5751	3319	68017	16542905	0.365931642778	0.155344899844	0.0896521861558	0.244997086	1	1	1	1	2	1	1.90036114106	1.08959783732	0.129157152729	0.0823924532014	0.21154960593	35857.0879376	22874.0985491	58731.1864867	1.57715841161	1.0	1	0	0.00672324414541	0.00248865951015	1	1
21	17000000	185181.768473	1	2506	2046	30541	16815800	0.449472759227	0.0907953984839	0.0741290444126	0.164924442897	1	1	1	1	2	1	1.1037070825	0.898015042559	0.129157152729	0.0823924532014	0.21154960593	23917.5499532	15257.5801927	39175.1301459	1.57715841161	1.0	1	0	0.0449633298853	0.00567755858982	1	1
21	17500000	471859.828579	1	2668	1329	63454	17000000	0.332499374531	0.0897630654766	0.0447133111014	0.134476376578	1	1	1	1	2	1	1.09096628261	0.534973301973	0.129157152729	0.0823924532014	0.21154960593	60944.0719463	38877.6888438	99821.7607901	1.57715841161	1.0	1	0	0.976550751962	0.00543638281331	1	1
21	18000000	461086.514604	1	5151	2942	78228	17500000	0.363524033115	0.107984598032	0.0616755362862	0.169660134318	1	1	1	1	2	1	1.31585195264	0.74431691038	0.129157152729	0.0823924532014	0.21154960593	59552.6213879	37990.0490763	97542.6704642	1.57715841161	1.0	1	0	0.0237054829192	0.00257681287741	1	1
21	18500000	471519.356733	1	9739	6383	114613	18000000	0.395918620519	0.146835072957	0.0962366023908	0.243071675348	1	1	1	1	2	1	1.7953349521	1.17086108191	0.129157152729	0.0823924532014	0.21154960593	60900.0975721	38849.6365332	99749.7341053	1.57715841161	1.0	1	0	0.00587420684202	0.00214310781025	1	1
21	18739271	230089.861836	1	4112	2806	54048	18500000	0.405608557387	0.139622269465	0.0952772587836	0.234899528248	1	1	1	1	2	1	1.70631630665	1.15902109923	0.129157152729	0.0823924532014	0.21154960593	29717.7514265	18957.6681734	48675.4195999	1.57715841161	1.0	1	0	0.00357220226932	0.00228870560118	1	1
21	18759178	15563.7605701	1	848	458	4623	18739271	0.350689127106	0.192868821894	0.104167358994	0.297036180888	1	1	2	1	2	1	2.36347215143	1.26874052795	0.163418214217	0.0823924532014	0.245810667418	2543.40195886	1282.33641441	3825.73837327	2.0	1.0	0	0	0.0152747165078	0.00235804034316	1	1
21	18906647	158441.937515	1	2797	1407	35692	18759178	0.334681255947	0.149875449551	0.075393191819	0.22526864137	1	1	2	1	2	1	1.8328585317	0.913616838711	0.163418214217	0.0823924532014	0.245810667418	25892.2984857	13054.4199218	38946.7184076	2.0	1.0	0	0	0.00297051426387	0.00216576507638	1	1
21	18906648	0.0	1	0	0	0	18906647	0.0				1	1	3	1	3	1			0.244443975232	0.0823924532014	0.326836428433	0.0	0.0	0.0	3.0	1.0	0	0	0.01	0.01	0	0
21	19000000	93644.8222559	1	1251	560	28180	18906648	0.309221424627	0.207872040173	0.0930522322119	0.300924272385	1	1	2	1	3	1	2.54863817877	1.13156036891	0.210182913744	0.0823924532014	0.292575366945	19682.5415988	7715.62663527	27398.168234	2.57715841161	1.0	1	0	0.00197698793011	0.00271721661322	1	1
21	19058566	62789.6427553	1	2199	899	18714	19000000	0.29018721756	0.211554578553	0.0864882065116	0.298042785065	1	1	2	1	3	1	2.59408716109	1.05054877929	0.210182913744	0.0823924532014	0.292575366945	13197.3100672	5173.39270225	18370.7027695	2.57715841161	1.0	1	0	0.00192910217227	0.00218614201582	1	1
21	19082084	25166.3501035	1	89	30	8567	19058566	0.252100840336	0.254596001188	0.0858188768048	0.340414877993	1	1	2	0	3	1	3.12529380568	1.04228807679	0.210182913744	0.0481313917135	0.258314305457	5289.53679305	1211.29145483	6500.82824788	2.57715841161	0.577158411614	1	1	0.164875305182	0.00593379919172	1	1
21	19095836	11430.5171009	1	0	0	4046	19082084	0.0	0.353964738803	0.0	0.353964738803	1	1	3	0	3	1	4.35167830822	-0.016867378585	0.244443975232	0.0481313917135	0.292575366945	2794.1210391	550.166696071	3344.28773517	3.0	0.577158411614	0	1	0.0155780797549	0.01	1	0
21	19500000	410074.518733	1	11960	5117	127758	19095836	0.299642794402	0.218195064032	0.0933531891849	0.311548253217	1	1	2	1	3	1	2.67604239848	1.1352747058	0.210182913744	0.0823924532014	0.292575366945	86190.6571994	33787.0455938	119977.702793	2.57715841161	1.0	1	0	0.00236781044911	0.00233283878438	1	1
21	19612830	107908.134749	1	4059	1771	32311	19500000	0.303773584906	0.208471509126	0.090959113738	0.299430622864	1	1	2	1	3	1	2.55603667704	1.10572761587	0.210182913744	0.0823924532014	0.292575366945	22680.4461782	8890.81594236	31571.2621206	2.57715841161	1.0	1	0	0.00194806943708	0.00247103568458	1	1
21	19615445	2245.94112849	1	112	45	492	19612830	0.286624203822	0.156273415749	0.0627884259705	0.219061841719	1	1	2	1	2	1	1.91182065582	0.758051920954	0.163418214217	0.0823924532014	0.245810667418	367.027688453	185.048599322	552.076287776	2.0	1.0	0	0	0.01	0.01	0	0
21	19623612	6678.15244848	1	59	25	1795	19615445	0.297619047619	0.188790809921	0.0799961058987	0.26878691582	1	1	3	1	2	1	2.31314233136	0.970424871391	0.197679275704	0.0823924532014	0.280071728906	1320.13233906	550.229363083	1870.36170214	2.42284158839	1.0	1	0	0.01	0.01	0	0
21	19976394	324378.329498	1	13031	7312	83161	19623612	0.35943567812	0.164221727309	0.0921486662639	0.256370393573	1	1	2	1	2	1	2.00991676082	1.12040878037	0.163418214217	0.0823924532014	0.245810667418	53009.3273371	26726.3263327	79735.6536698	2.0	1.0	0	0	0.00208928666481	0.00251160927202	1	1
21	20000000	19843.2533109	1	1166	561	6045	19976394	0.324840764331	0.205678852942	0.0989586933965	0.304637546338	1	1	2	1	3	1	2.52157040175	1.20445645913	0.210182913744	0.0823924532014	0.292575366945	4170.71279904	1634.93431978	5805.64711883	2.57715841161	1.0	1	0	0.00208827299371	0.00374144390364	1	1
21	20174683	162127.699547	1	925	361	49661	20000000	0.280715396579	0.22032257776	0.0859853519691	0.306307929729	1	1	2	1	3	1	2.70229964928	1.04434267229	0.210182913744	0.0823924532014	0.292575366945	34076.4722894	13358.0988976	47434.571187	2.57715841161	1.0	1	0	0.00213469871805	0.00223323893538	1	1
21	20500000	292750.528873	1	13378	4934	109578	20174683	0.269440803844	0.273451993083	0.100853052315	0.374305045398	1	1	3	1	4	1	3.35800981672	1.22783617065	0.291208674759	0.0823924532014	0.37360112796	85251.4935481	24120.4342498	109371.927798	3.57715841161	1.0	1	0	0.00398408359631	0.00320985955408	1	1
21	20540969	36908.8239453	1	3492	905	15174	20500000	0.205822151467	0.326503350296	0.084617849948	0.411121200244	1	1	3	1	4	1	4.0127566102	1.02746529892	0.291208674759	0.0823924532014	0.37360112796	10748.169708	3041.00854963	13789.1782577	3.57715841161	1.0	1	0	0.01	0.01	0	0
21	20544093	2336.8004881	1	97	34	782	20540969	0.259541984733	0.247791016344	0.0868545830483	0.334645599392	1	1	3	1	3	1	3.04130835761	1.05507050833	0.244443975232	0.0823924532014	0.326836428433	571.216800635	192.534724857	763.751525491	3.0	1.0	0	0	0.01	0.01	0	0
21	20668808	112795.042869	1	8554	2696	40174	20544093	0.239644444444	0.270814419782	0.0853537147221	0.356168134504	1	1	4	1	3	1	3.32545753622	1.03654716085	0.27870503672	0.0823924532014	0.361097489921	31436.5465646	9293.46029093	40730.0068555	3.42284158839	1.0	1	0	0.00267331162357	0.00338686046812	1	1
21	20673252	3288.42439371	1	181	48	1113	20668808	0.2096069869	0.2675163903	0.0709435731183	0.338459963419	1	1	3	1	3	1	3.28475406808	0.858700739868	0.244443975232	0.0823924532014	0.326836428433	803.835531048	270.941352965	1074.77688401	3.0	1.0	0	0	0.01	0.01	0	0
21	20803483	112570.858202	1	3890	1568	29977	20673252	0.287284719678	0.189792156687	0.0765023397647	0.266294496451	1	1	3	1	2	1	2.32550070668	0.927305669668	0.197679275704	0.0823924532014	0.280071728906	22252.9257148	9274.98916625	31527.914881	2.42284158839	1.0	1	0	0.00219007590357	0.00215915502986	1	1
21	20858519	51015.4815177	1	1128	455	13145	20803483	0.287428932407	0.183605964402	0.0740609164921	0.257666880895	1	1	3	1	2	1	2.24915224409	0.897174224532	0.197679275704	0.0823924532014	0.280071728906	10084.7034361	4203.29067349	14287.9941096	2.42284158839	1.0	1	0	0.0029265893082	0.00223609282372	1	1
21	20858524	0.0	1	0	0	0	20858519	0.0				1	1	3	2	3	1			0.244443975232	0.116653514689	0.361097489921	0.0	0.0	0.0	3.0	1.42284158839	0	1	0.01	0.01	0	0
21	21000000	129778.939797	1	2230	1150	30107	20858524	0.340236686391	0.153056375048	0.0789304176254	0.231986792673	1	1	3	1	2	1	1.87211673128	0.957272409014	0.197679275704	0.0823924532014	0.280071728906	25654.6068208	10692.8052237	36347.4120445	2.42284158839	1.0	1	0	0.012127437091	0.00611387718606	1	1
21	21222703	193815.515063	1	7763	4468	53133	21000000	0.365301283624	0.173997664151	0.100144475516	0.274142139667	1	1	3	1	2	1	2.13056896723	1.21909109019	0.197679275704	0.0823924532014	0.280071728906	38313.3106379	15968.9357545	54282.2463925	2.42284158839	1.0	1	0	0.0019374535996	0.00699216768765	1	1
21	21253823	27132.9710963	1	61	29	6176	21222703	0.322222222222	0.154275605893	0.0733441405064	0.227619746399	1	1	2	1	2	1	1.88716417829	0.888327951733	0.163418214217	0.0823924532014	0.245810667418	4434.02168295	2235.55205127	6669.57373421	2.0	1.0	0	0	0.00261753909333	0.0033414098994	1	1
21	21500000	220477.011119	1	8149	3393	60237	21253823	0.293969849246	0.192896021109	0.0803161369032	0.273212158013	1	1	2	1	2	1	2.36380783745	0.974374615281	0.163418214217	0.0823924532014	0.245810667418	36029.9594329	18165.6418206	54195.6012535	2.0	1.0	0	0	0.00361660461889	0.00360621997181	1	1
21	21508940	7456.79651855	1	194	80	1846	21500000	0.29197080292	0.17527927637	0.072280113967	0.247559390337	1	1	2	1	2	1	2.1463863098	0.875195998067	0.163418214217	0.0823924532014	0.245810667418	1218.57637084	614.383758187	1832.96012902	2.0	1.0	0	0	0.01	0.01	0	0
21	21547775	34086.7578843	1	895	437	7964	21508940	0.328078078078	0.156987244265	0.0766518723395	0.233639116605	1	1	1	1	2	1	1.92063055168	0.929151163902	0.129157152729	0.0823924532014	0.21154960593	4402.54859409	2808.49160377	7211.04019786	1.57715841161	1.0	1	0	0.00334181972304	0.00608779871082	1	1
21	21775800	203008.3387	1	2398	1668	38871	21547775	0.41023118544	0.112925920864	0.0785489724775	0.191474893341	1	1	1	1	2	1	1.37683654285	0.952564706882	0.129157152729	0.0823924532014	0.21154960593	26219.9790067	16726.3550458	42946.3340525	1.57715841161	1.0	1	0	0.00324114172393	0.00241029850283	1	1
21	22000000	207445.411893	1	7098	3572	49653	21775800	0.334770384255	0.159225725019	0.0801288094913	0.239354534511	1	1	2	1	3	1	1.9482573302	0.972062666469	0.210182913744	0.0823924532014	0.292575366945	43601.4811145	17091.9363912	60693.4175057	2.57715841161	1.0	1	0	0.0155946837301	0.00505356595699	1	1
21	22058085	53785.6211699	1	1535	722	11979	22000000	0.319893664156	0.15147159445	0.0712459226011	0.222717517051	1	1	2	1	3	1	1.8525577592	0.862432262769	0.210182913744	0.0823924532014	0.292575366945	11304.818575	4431.52927515	15736.3478502	2.57715841161	1.0	1	0	0.0788840046381	0.00335822468065	1	1
21	22059197	755.438749148	1	66	31	120	22058085	0.319587628866	0.108082203393	0.0507658834117	0.158848086804	1	1	2	2	3	2	1.31705657398	0.609672659739	0.210182913744	0.163418214217	0.37360112796	158.780317451	123.452451336	282.232768787	2.57715841161	2.0	1	0	0.01	0.01	0	0
21	22067605	8308.80778566	1	1107	465	2175	22059197	0.295801526718	0.184338321321	0.0774320861918	0.261770407513	1	1	2	2	2	2	2.25819081293	0.938780371238	0.163418214217	0.163418214217	0.326836428433	1357.8105306	1357.8105306	2715.6210612	2.0	2.0	0	0	0.01	0.01	0	0
21	22098521	29674.5956971	1	591	288	7074	22067605	0.327645051195	0.160279821717	0.0781059029686	0.238385724685	1	1	2	1	2	1	1.9612667322	0.947096452053	0.163418214217	0.0823924532014	0.245810667418	4849.36943642	2444.96273724	7294.33217366	2.0	1.0	0	0	0.0020786876819	0.00243860550342	1	1
21	22098522	0.0	1	0	0	0	22098521	0.0				1	1	2	1	3	1			0.210182913744	0.0823924532014	0.292575366945	0.0	0.0	0.0	2.57715841161	1.0	1	0	0.01	0.01	0	0
21	22127613	28154.3699074	1	0	0	5603	22098522	0.0	0.199009958967	0.0	0.199009958967	1	1	1	1	2	1	2.43926455369	-0.016867378585	0.129157152729	0.0823924532014	0.21154960593	3636.33825411	2319.70760501	5956.04585912	1.57715841161	1.0	1	0	0.00303787584479	0.01	1	0
21	22291916	156620.317035	1	1746	1106	31693	22127613	0.387798036466	0.123882502587	0.0784731087408	0.202355611328	1	1	1	1	2	1	1.51205997779	0.951628415315	0.129157152729	0.0823924532014	0.21154960593	20228.6342077	12904.3321417	33132.9663494	1.57715841161	1.0	1	0	0.00279526882069	0.00242814419025	1	1
21	22337752	42203.9740678	1	1217	632	11369	22291916	0.341806381828	0.17730565451	0.0920765601069	0.269382214616	1	1	2	1	2	1	2.17139537005	1.11951886393	0.163418214217	0.0823924532014	0.245810667418	6896.898075	3477.28895829	10374.1870333	2.0	1.0	0	0	0.00294491501534	0.00241719711827	1	1
21	22500000	150613.86792	1	4213	2786	29056	22337752	0.398056865266	0.11612516141	0.0767920008755	0.192917162286	1	1	1	1	2	1	1.41632078226	0.930880595805	0.129157152729	0.0823924532014	0.21154960593	19452.858342	12409.4460641	31862.3044061	1.57715841161	1.0	1	0	0.00300978608853	0.00217646752941	1	1
21	23000000	442466.044775	1	8613	5905	85054	22500000	0.406736465078	0.114041376271	0.0781858036549	0.192227179926	1	1	1	1	2	1	1.39060321894	0.948082566658	0.129157152729	0.0823924532014	0.21154960593	57147.6545223	36455.8628873	93603.5174096	1.57715841161	1.0	1	0	0.00311132905892	0.00230323104995	1	1
21	23186392	169857.072965	1	698	479	34815	23000000	0.406966864911	0.121551892057	0.0834145505662	0.204966442623	1	1	1	1	2	1	1.48329615624	1.01261447411	0.129157152729	0.0823924532014	0.21154960593	21938.255915	13994.9409352	35933.1968502	1.57715841161	1.0	1	0	0.00199747893447	0.00240309819614	1	1
21	23260897	67991.5204446	1	2725	1012	20752	23186392	0.270805458924	0.2225607696	0.0826537610403	0.30521453064	1	1	2	1	3	1	2.72992286209	1.00322499703	0.210182913744	0.0823924532014	0.292575366945	14290.6558769	5601.98816632	19892.6440432	2.57715841161	1.0	1	0	0.00209384493394	0.00221533519442	1	1
21	23374579	105666.550465	1	852	347	28395	23260897	0.289407839867	0.190952238889	0.0777704541016	0.268722692991	1	1	2	1	2	1	2.3398181557	0.942956424699	0.163418214217	0.0823924532014	0.245810667418	17267.8389794	8706.12631414	25973.9652936	2.0	1.0	0	0	0.00298990894794	0.00404774151745	1	1
21	23374838	1.42221980059	1	0	0	4	23374579	0.0	2.81250478888	0.0	2.81250478888	1	1	3	1	3	0	34.6943744986	-0.016867378585	0.244443975232	0.0356277536741	0.280071728906	0.34765306171	0.0506704967258	0.398323558435	3.0	0.422841588386	0	1	0.01	0.01	0	0
21	23500000	115379.585326	1	204	66	36383	23374838	0.244444444444	0.238251660379	0.0770814195344	0.315333079914	1	1	3	1	3	1	2.92357597417	0.93445252966	0.244443975232	0.0823924532014	0.326836428433	28203.8444977	9506.40708437	37710.251582	3.0	1.0	0	0	0.00202892831992	0.01	1	0
21	23951096	401769.658175	1	10940	3720	124509	23500000	0.253751705321	0.23126342926	0.0786380216497	0.30990145091	1	1	3	1	3	1	2.83732894568	0.953663729848	0.244443975232	0.0823924532014	0.326836428433	98210.1723718	33102.7877589	131312.960131	3.0	1.0	0	0	0.00220706185364	0.00223132419115	1	1
21	24000000	45350.7416378	1	1020	428	12090	23951096	0.295580110497	0.187790456264	0.0787983483148	0.266588804579	1	1	2	1	2	1	2.30079621274	0.955642442089	0.163418214217	0.0823924532014	0.245810667418	7411.13721185	3736.55885804	11147.6960699	2.0	1.0	0	0	0.00276287368186	0.00345943765773	1	1
21	24078675	68989.0964317	1	369	151	19257	24000000	0.290384615385	0.198075698456	0.0810553671187	0.279131065574	1	1	2	1	2	1	2.42773414041	0.983498012658	0.163418214217	0.0823924532014	0.245810667418	11274.0749393	5684.18089915	16958.2558384	2.0	1.0	0	0	0.00485398731049	0.00389688085361	1	1
21	24168543	80137.8671549	1	234	94	18085	24078675	0.286585365854	0.160998840081	0.064674747725	0.225673587806	1	1	1	1	2	1	1.97014067989	0.781332439777	0.129157152729	0.0823924532014	0.21154960593	10350.3787475	6602.75546922	16953.1342167	1.57715841161	1.0	1	0	0.00240247471905	0.0231759546107	1	1
21	24500000	292464.772758	1	7326	4980	59468	24168543	0.404680643588	0.121048600668	0.0822852895615	0.20333389023	1	1	1	1	2	1	1.4770846578	0.998677412732	0.129157152729	0.0823924532014	0.21154960593	37773.9173229	24096.8901025	61870.8074254	1.57715841161	1.0	1	0	0.00206002868854	0.00226234356652	1	1
21	24788050	251926.739527	1	5121	3414	50161	24500000	0.4	0.119465682986	0.0796437886573	0.199109471643	1	1	1	1	2	1	1.45754867736	0.966076658711	0.129157152729	0.0823924532014	0.21154960593	32538.1403735	20756.8620967	53295.0024702	1.57715841161	1.0	1	0	0.00231193129922	0.00219257180841	1	1
21	24952149	143323.725668	1	5141	2535	33500	24788050	0.330250130276	0.156545055825	0.0771915418239	0.233736597649	1	1	2	1	2	1	1.91517317079	0.935811631852	0.163418214217	0.0823924532014	0.245810667418	23421.7073035	11808.7933597	35230.5006633	2.0	1.0	0	0	0.00217365621133	0.00213697663201	1	1
21	25000000	43458.8937722	1	76	57	6528	24952149	0.428571428571	0.0858348059626	0.0643761044719	0.150210910435	1	1	1	1	1	1	1.04248467053	0.777646658252	0.0823924532014	0.0823924532014	0.164784906403	3580.68487131	3580.68487131	7161.36974262	1.0	1.0	0	0	0.00301414453047	0.0056556498343	1	1
21	25054850	48445.0688238	1	213	180	7192	25000000	0.458015267176	0.080461320277	0.0679954819242	0.148456802201	1	1	1	1	1	1	0.976166432747	0.822316123949	0.0823924532014	0.0823924532014	0.164784906403	3991.5080659	3991.5080659	7983.01613181	1.0	1.0	0	0	0.00340516830287	0.00346113167067	1	1
21	25066179	10461.6630363	1	287	269	1892	25054850	0.48381294964	0.0933528346203	0.0874979530064	0.180850787627	1	1	1	1	1	1	1.13527032985	1.063010822	0.0823924532014	0.0823924532014	0.164784906403	861.962082127	861.962082127	1723.92416425	1.0	1.0	0	0	0.00310795998995	0.0024910997351	1	1
21	25304420	232404.405156	1	4726	2367	51935	25066179	0.33370929085	0.148894802388	0.0745734230324	0.22346822542	1	1	2	1	2	1	1.82075562578	0.903499454112	0.163418214217	0.0823924532014	0.245810667418	37979.1128667	19148.3690756	57127.4819423	2.0	1.0	0	0	0.00309557343727	0.00212436592194	1	1
21	25500000	186115.41788	1	5494	3777	36240	25304420	0.407399417539	0.115389930362	0.0793279517612	0.194717882123	1	1	2	1	1	1	1.40724674161	0.962178677475	0.116653514689	0.0823924532014	0.199045967891	21711.0176336	15334.5058577	37045.5234913	1.42284158839	1.0	1	0	0.00194106364617	0.00215424895133	1	1
21	25615304	102637.915651	1	3660	2504	19980	25500000	0.40622972096	0.115586234385	0.0790786696447	0.19466490403	1	1	2	1	1	1	1.40966947755	0.959102098948	0.116653514689	0.0823924532014	0.199045967891	11973.0736011	8456.58966196	20429.663263	1.42284158839	1.0	1	0	0.00194466406487	0.00217170413638	1	1
21	25829675	192682.697287	1	855	654	31072	25615304	0.433399602386	0.0913699455247	0.0698899934189	0.161259938944	1	1	1	1	1	1	1.11079800067	0.84569771853	0.0823924532014	0.0823924532014	0.164784906403	15875.6001189	15875.6001189	31751.2002379	1.0	1.0	0	0	0.00193984247921	0.00664134834489	1	1
21	25830264	281.593776897	1	0	0	55	25829675	0.0	0.195316816323	0.0	0.195316816323	1	1	1	1	1	1	2.39368469616	-0.016867378585	0.0823924532014	0.0823924532014	0.164784906403	23.2012020848	23.2012020848	46.4024041696	1.0	1.0	0	0	0.01	0.01	0	0
21	25830614	32.1001873088	1	0	0	7	25830264	0.0	0.218067263367	0.0	0.218067263367	1	1	2	1	2	1	2.67446511413	-0.016867378585	0.163418214217	0.0823924532014	0.245810667418	5.24575528602	2.6448131806	7.89056846662	2.0	1.0	0	0	0.01	0.01	0	0
21	26000000	153785.435731	1	855	607	29708	25830614	0.415184678523	0.112973595242	0.0802046459791	0.193178241222	1	1	2	1	1	1	1.37742492829	0.972998621736	0.116653514689	0.0823924532014	0.199045967891	17939.611586	12670.7593165	30610.3709026	1.42284158839	1.0	1	0	0.00199077044394	0.00222119574244	1	1
21	26157885	145606.935827	1	368	292	28148	26000000	0.442424242424	0.107787739197	0.0855272278414	0.193314967039	1	1	2	1	1	1	1.31342236935	1.03868861706	0.116653514689	0.0823924532014	0.199045967891	16985.5608274	11996.9126459	28982.4734733	1.42284158839	1.0	1	0	0.00205781754026	0.00294723799612	1	1
21	26225229	63132.1671123	1	1541	839	14963	26157885	0.352521008403	0.153459458061	0.0835512558813	0.237010713942	1	1	2	1	2	1	1.87709148262	1.01430165747	0.163418214217	0.0823924532014	0.245810667418	10316.9460091	5201.6141243	15518.5601334	2.0	1.0	0	0	0.00234954656766	0.00252047097435	1	1
21	26500000	262085.826478	1	3861	1944	64555	26225229	0.33488372093	0.163826415081	0.0824860271735	0.246312442254	1	1	2	1	2	1	2.0050379146	1.00115486693	0.163418214217	0.0823924532014	0.245810667418	42829.5977345	21593.8941928	64423.4919273	2.0	1.0	0	0	0.00246308413237	0.00277402901909	1	1
21	26509542	8890.18076063	1	102	64	2313	26500000	0.385542168675	0.159866374163	0.1003083132	0.260174687363	1	1	2	1	2	1	1.95616406425	1.22111313457	0.163418214217	0.0823924532014	0.245810667418	1452.81746396	732.483802272	2185.30126624	2.0	1.0	0	0	0.01	0.01	0	0
21	26520843	11000.7530285	1	260	193	2155	26509542	0.426048565121	0.112434606882	0.08346107357	0.195895680452	1	1	2	1	1	1	1.3707728666	1.01318864958	0.116653514689	0.0823924532014	0.199045967891	1283.276505	906.379029081	2189.65553408	1.42284158839	1.0	1	0	0.00196890671791	0.0025333027959	1	1
21	26977918	454028.560367	1	7086	4333	109575	26520843	0.379455293809	0.149761913933	0.0915775293639	0.241339443297	1	1	2	1	2	1	1.83145730306	1.11335994932	0.163418214217	0.0823924532014	0.245810667418	74196.5365385	37408.5269121	111605.063451	2.0	1.0	0	0	0.00192507345871	0.00372219932888	1	1
21	27000000	23224.1087245	1	1398	566	6805	26977918	0.288187372709	0.20857140251	0.0844430714025	0.293014473913	1	1	2	1	3	1	2.5572695366	1.02530822513	0.210182913744	0.0823924532014	0.292575366945	4881.31084082	1913.49129123	6794.80213205	2.57715841161	1.0	1	0	0.00190254283265	0.00219072607696	1	1
21	27229539	238981.324883	1	7765	3254	66466	27000000	0.295308104184	0.195990425487	0.0821317249885	0.278122150476	1	1	2	1	3	1	2.40199821467	0.996782156568	0.210182913744	0.0823924532014	0.292575366945	50229.7911943	19690.2576264	69920.0488207	2.57715841161	1.0	1	0	0.00217646887279	0.00223647113397	1	1
21	27439388	218440.824542	1	2887	1698	46821	27229539	0.370338058888	0.134962875216	0.0793789269544	0.214341802171	1	1	1	1	2	1	1.64881120962	0.962807800763	0.129157152729	0.0823924532014	0.21154960593	28213.1949376	17997.8754133	46211.0703509	1.57715841161	1.0	1	0	0.00192231757574	0.00240762177005	1	1
21	27439389	0.0	1	0	0	0	27439388	0.0				1	1	2	1	2	1			0.163418214217	0.0823924532014	0.245810667418	0.0	0.0	0.0	2.0	1.0	0	0	0.01	0.01	0	0
21	27441916	2447.95437264	1	67	38	627	27439389	0.361904761905	0.163436753053	0.0926954718807	0.256132224934	1	1	1	1	1	1	2.00022880175	1.12715732071	0.0823924532014	0.0823924532014	0.164784906403	201.692966087	201.692966087	403.385932174	1.0	1.0	0	0	0.01	0.01	0	0
21	27500000	60260.7053915	1	2195	1092	14664	27441916	0.332217827807	0.162499886276	0.0808427680244	0.243342654301	1	1	2	1	2	1	1.98866622258	0.980874166962	0.163418214217	0.0823924532014	0.245810667418	9847.69686251	4965.02734885	14812.7242114	2.0	1.0	0	0	0.00216404360097	0.00231253977677	1	1
21	27566558	70972.0192919	1	3150	1668	17133	27500000	0.346201743462	0.157830165198	0.0835748303333	0.241404995531	1	1	2	1	2	1	1.93103367437	1.01459260755	0.163418214217	0.0823924532014	0.245810667418	11598.120652	5847.55877812	17445.6794301	2.0	1.0	0	0	0.00198287720621	0.00225086267286	1	1
21	27612793	48377.0412019	1	2462	832	15987	27566558	0.252580449302	0.246997254486	0.0834694214996	0.330466675985	1	1	3	1	3	1	3.03151194413	1.01329167767	0.244443975232	0.0823924532014	0.326836428433	11825.4762613	3985.90310325	15811.3793646	3.0	1.0	0	0	0.0019221884968	0.00235226461114	1	1
21	27639157	26219.1313441	1	2728	838	9337	27612793	0.234997195738	0.272428216239	0.0836857936979	0.356114009937	1	1	3	2	3	1	3.34537461489	1.01596209009	0.244443975232	0.116653514689	0.361097489921	6409.10869288	3058.55382339	9467.66251626	3.0	1.42284158839	0	1	0.00193894265817	0.0252100781905	1	1
21	27807829	174680.734997	1	6793	3944	58945	27639157	0.367327931452	0.213491516859	0.123952678123	0.337444194982	1	1	3	2	3	1	2.61799237693	1.51292606698	0.244443975232	0.116653514689	0.361097489921	42699.6532591	20377.1216859	63076.774945	3.0	1.42284158839	0	1	0.00243647702644	0.00451237835764	1	1
21	27984455	178999.757022	1	6679	1971	73316	27807829	0.227861271676	0.316258099718	0.093329048442	0.40958714816	1	1	3	2	3	2	3.88631224917	1.13497676669	0.244443975232	0.163418214217	0.407862189448	43755.412172	29251.8206377	73007.2328097	3.0	2.0	0	0	0.01	0.01	0	0
21	28000000	14708.6772641	1	29	3	5184	27984455	0.09375	0.319403296139	0.0330417202903	0.352445016429	1	1	2	2	2	2	3.92512948929	0.39092540085	0.163418214217	0.163418214217	0.326836428433	2403.66577199	2403.66577199	4807.33154397	2.0	2.0	0	0	0.0028751936531	0.01	1	0
21	28104851	104036.885479	1	6248	1898	41087	28000000	0.232997790327	0.302910065442	0.0920171741692	0.394927239612	1	1	2	2	2	2	3.72157409542	1.1187859373	0.163418214217	0.163418214217	0.326836428433	17001.5220376	17001.5220376	34003.0440753	2.0	2.0	0	0	0.01	0.01	0	0
21	28113628	9380.79275524	1	230	108	2460	28104851	0.319526627219	0.178445952354	0.0837920124096	0.262237964763	1	1	2	1	2	1	2.18546864539	1.01727301528	0.163418214217	0.0823924532014	0.245810667418	1532.9924	772.906528078	2305.89892808	2.0	1.0	0	0	0.01	0.01	0	0
21	28163814	49555.5900309	1	2181	910	14073	28113628	0.294403105791	0.200378304163	0.0836058032043	0.283984107368	1	1	3	1	2	1	2.45615233333	1.0149748671	0.197679275704	0.0823924532014	0.280071728906	9796.11314442	4083.00663249	13879.1197769	2.42284158839	1.0	1	0	0.00290954304649	0.00263010505465	1	1
21	28248308	86040.6698169	1	3746	1962	21924	28163814	0.343728100911	0.167224466595	0.0875852652055	0.254809731801	1	1	2	1	2	1	2.04697583004	1.06408840768	0.163418214217	0.0823924532014	0.245810667418	14060.6126115	7089.1018613	21149.7144728	2.0	1.0	0	0	0.00218297656607	0.00245471468892	1	1
