chromosome	end	length	major_is_allele_a	major_readcount	minor_readcount	readcount	start	allele_ratio	major_depth	minor_depth	total_depth	major_0	minor_0	major_1	minor_1	major_2	minor_2	major_raw	minor_raw	major_depth_e	minor_depth_e	total_depth_e	major_e	minor_e	total_e	major_raw_e	minor_raw_e	major_diff	minor_diff	prob_is_outlier_total	prob_is_outlier_allele	total_likelihood_mask	allele_likelihood_mask
5	132500000	511917.400143	1	304	237	5151	132000000	0.438077634011	0.00565415847635	0.00440801170689	0.0100621701832	1	1	0	0	0	0	0.0245439643475	-0.0290739313413	0.00508372613303	0.00508372613303	0.0101674522661	2602.44786506	2602.44786506	5204.89573012	0.0	0.0	0	0	0.000620972451735	0.00618346326059	1	1
5	133000000	505108.811829	1	447	348	5167	132500000	0.437735849057	0.0057516693431	0.00447780968993	0.010229479033	1	1	0	0	0	0	0.0287395596096	-0.0260707369621	0.00508372613303	0.00508372613303	0.0101674522661	2567.83486672	2567.83486672	5135.66973344	0.0	0.0	0	0	0.00053434254957	0.00617648541495	1	1
5	133500000	515602.539114	1	556	401	5160	133000000	0.419017763845	0.00581430096079	0.00419340770733	0.0100077086681	1	1	0	0	0	0	0.0314344071403	-0.038307687063	0.00508372613303	0.00508372613303	0.0101674522661	2621.18210235	2621.18210235	5242.36420471	0.0	0.0	0	0	0.000710134169654	0.00681992506682	1	1
5	134000000	513210.827121	1	323	191	5133	133500000	0.371595330739	0.0062851385763	0.00371659897237	0.0100017375487	1	1	0	0	0	0	0.0516931140387	-0.0588233130243	0.00508372613303	0.00508372613303	0.0101674522661	2609.02329359	2609.02329359	5218.04658718	0.0	0.0	0	0	0.000722758558987	0.00986821131757	1	1
5	134500000	512855.786664	1	227	167	5145	134000000	0.42385786802	0.00577989241053	0.00425216754431	0.0100320599548	1	1	0	0	0	0	0.0299539121424	-0.0357794304508	0.00508372613303	0.00508372613303	0.0101674522661	2607.21836514	2607.21836514	5214.43673028	0.0	0.0	0	0	0.000665365219245	0.00665083029503	1	1
5	135000000	517386.747971	1	424	349	5158	134500000	0.45148771022	0.00546830084416	0.00450103064767	0.00996933149182	1	1	0	0	0	0	0.0165470771589	-0.0250716099568	0.00508372613303	0.00508372613303	0.0101674522661	2630.25253155	2630.25253155	5260.50506309	0.0	0.0	0	0	0.000801038998826	0.00584128521225	1	1
5	135500000	517350.405662	1	762	517	5282	135000000	0.404222048475	0.00608272286155	0.00412699175777	0.0102097146193	1	1	0	0	0	0	0.042983783047	-0.0411653628545	0.00508372613303	0.00508372613303	0.0101674522661	2630.0677772	2630.0677772	5260.1355544	0.0	0.0	0	0	0.0005313376138	0.00753034627187	1	1
5	136000000	510833.138592	1	548	289	5239	135500000	0.345280764636	0.00671466632632	0.00354112877428	0.0102557951006	1	1	0	0	0	0	0.0701743833887	-0.066373260597	0.00508372613303	0.00508372613303	0.0101674522661	2596.93577628	2596.93577628	5193.87155256	0.0	0.0	0	0	0.000539669023006	0.0133306935606	1	1
5	136500000	499856.397039	1	607	391	5054	136000000	0.391783567134	0.00614961791009	0.00396128600139	0.0101109039115	1	1	0	0	0	0	0.0458620730065	-0.0482951762749	0.00508372613303	0.00508372613303	0.0101674522661	2541.13302839	2541.13302839	5082.26605678	0.0	0.0	0	0	0.000572145878375	0.00829113200951	1	1
5	137000000	508218.792392	1	804	446	5258	136500000	0.3568	0.00665450717413	0.00369143059659	0.0103459377707	1	1	0	0	0	0	0.0675859185095	-0.0599062314893	0.00508372613303	0.00508372613303	0.0101674522661	2583.64515618	2583.64515618	5167.29031236	0.0	0.0	0	0	0.000603357987686	0.0117159993239	1	1
5	137500000	511258.384388	1	469	271	5143	137000000	0.366216216216	0.00637554336425	0.00368394936399	0.0100594927282	1	1	0	0	0	0	0.0555829563979	-0.0602281261163	0.00508372613303	0.00508372613303	0.0101674522661	2599.09760945	2599.09760945	5198.19521889	0.0	0.0	0	0	0.000624555796253	0.0104882256122	1	1
5	138000000	514775.082508	1	467	270	5255	137500000	0.366350067843	0.00646851509841	0.00373982671642	0.0102083418148	1	1	0	0	0	0	0.0595832466257	-0.0578238940245	0.00508372613303	0.00508372613303	0.0101674522661	2616.97553958	2616.97553958	5233.95107916	0.0	0.0	0	0	0.000531721226842	0.010472955415	1	1
5	138500000	501640.41322	1	225	109	5120	138000000	0.326347305389	0.00687564579231	0.00333086840605	0.0102065141984	1	1	0	0	0	0	0.0771008389448	-0.0754201231077	0.00508372613303	0.00508372613303	0.0101674522661	2550.20247807	2550.20247807	5100.40495615	0.0	0.0	0	0	0.000533678472079	0.0162698437656	1	1
5	138787073	294372.872433	1	162	129	3011	138500000	0.443298969072	0.00569422987339	0.00453429415844	0.0102285240318	1	1	0	0	0	0	0.0262681143749	-0.0236403825166	0.00508372613303	0.00508372613303	0.0101674522661	1496.51106444	1496.51106444	2993.02212889	0.0	0.0	0	0	0.000584726828196	0.00609654080167	1	1
5	139000000	167375.92579	1	46	13	1741	138837073	0.220338983051	0.0081098271696	0.00229190767836	0.010401734848	1	1	0	0	0	0	0.130203900294	-0.120123435179	0.00508372613303	0.00508372613303	0.0101674522661	850.893367979	850.893367979	1701.78673596	0.0	0.0	0	0	0.000777829893106	0.0457189587668	1	1
5	139500000	517537.872013	1	211	152	5211	139000000	0.418732782369	0.00585267984214	0.00421614851187	0.010068828354	1	1	0	0	0	0	0.0330857333782	-0.0373292195859	0.00508372613303	0.00508372613303	0.0101674522661	2631.02080479	2631.02080479	5262.04160957	0.0	0.0	0	0	0.000611937879284	0.00684723941006	1	1
5	140000000	509918.331078	1	427	264	5209	139500000	0.382054992764	0.00631253153007	0.00390282979845	0.0102153613285	1	1	0	0	0	0	0.0528717493116	-0.0508103684404	0.00508372613303	0.00508372613303	0.0101674522661	2592.28514541	2592.28514541	5184.57029083	0.0	0.0	0	0	0.000532459950219	0.00899133208598	1	1
5	140500000	509371.154479	1	431	305	5253	140000000	0.414402173913	0.00603910400773	0.00427361188482	0.0103127158925	1	1	0	0	0	0	0.0411069967713	-0.0348567458677	0.00508372613303	0.00508372613303	0.0101674522661	2589.50344944	2589.50344944	5179.00689888	0.0	0.0	0	0	0.000571658276694	0.00702053165981	1	1
5	141000000	507276.558133	1	361	274	5245	140500000	0.431496062992	0.00587806217693	0.00446146547501	0.0103395276519	1	1	0	0	0	0	0.0341778578475	-0.0267739786924	0.00508372613303	0.00508372613303	0.0101674522661	2578.85509526	2578.85509526	5157.71019051	0.0	0.0	0	0	0.000596561708867	0.00637263799272	1	1
5	141500000	510944.229732	1	666	505	5329	141000000	0.431255337319	0.00593184173744	0.0044978679841	0.0104297097215	1	1	0	0	0	0	0.0364918283494	-0.0252076897265	0.00508372613303	0.00508372613303	0.0101674522661	2597.50053321	2597.50053321	5195.00106642	0.0	0.0	0	0	0.000737746354063	0.00636420719352	1	1
5	142000000	516071.612064	1	562	357	5246	141500000	0.388465723613	0.00621640241186	0.00394885348939	0.0101652559012	1	1	0	0	0	0	0.0487356064758	-0.0488301093568	0.00508372613303	0.00508372613303	0.0101674522661	2623.56674077	2623.56674077	5247.13348153	0.0	0.0	0	0	0.000539294233729	0.00852167799716	1	1
5	142500000	516251.579812	1	293	167	5185	142000000	0.363043478261	0.00639730645748	0.00364624634266	0.0100435528001	1	1	0	0	0	0	0.056519355939	-0.0618503721584	0.00508372613303	0.00508372613303	0.0101674522661	2624.48164751	2624.48164751	5248.96329502	0.0	0.0	0	0	0.000646665022087	0.0107219984479	1	1
5	143000000	519680.830249	1	333	212	5162	142500000	0.388990825688	0.006069166254	0.00386385359114	0.00993301984514	1	1	0	0	0	0	0.0424004835614	-0.0524873957934	0.00508372613303	0.00508372613303	0.0101674522661	2641.91501757	2641.91501757	5283.83003515	0.0	0.0	0	0	0.000915711459461	0.00844736148879	1	1
5	143500000	511613.340026	1	297	225	5242	143000000	0.431034482759	0.00582963149715	0.00441638749784	0.010246018995	1	1	0	0	0	0	0.0320940333733	-0.0287135465964	0.00508372613303	0.00508372613303	0.0101674522661	2600.9021067	2600.9021067	5201.8042134	0.0	0.0	0	0	0.000536666568145	0.00639504200369	1	1
5	144000000	510143.401875	1	616	491	5172	143500000	0.443541102078	0.00564156158734	0.00449676418731	0.0101383257747	1	1	0	0	0	0	0.0240019586245	-0.0252551827363	0.00508372613303	0.00508372613303	0.0101674522661	2593.42934371	2593.42934371	5186.85868741	0.0	0.0	0	0	0.000552225323655	0.00601022106755	1	1
5	144500000	502414.675735	1	717	562	5171	144000000	0.43940578577	0.00576980096678	0.00452249392376	0.0102922948905	1	1	0	0	0	0	0.0295197080892	-0.0241481106334	0.00508372613303	0.00508372613303	0.0101674522661	2554.13861665	2554.13861665	5108.27723331	0.0	0.0	0	0	0.000558169074932	0.0061159877252	1	1
5	145000000	504141.189495	1	548	444	5182	144500000	0.447580645161	0.00567824481797	0.00460062171383	0.0102788665318	1	1	0	0	0	0	0.0255803261824	-0.020786510057	0.00508372613303	0.00508372613303	0.0101674522661	2562.91573977	2562.91573977	5125.83147955	0.0	0.0	0	0	0.000550336762933	0.00591639600171	1	1
5	145500000	513180.476322	1	520	368	5256	145000000	0.414414414414	0.00599757391376	0.00424443692358	0.0102420108373	1	1	0	0	0	0	0.039320083463	-0.0361120554883	0.00508372613303	0.00508372613303	0.0101674522661	2608.86899844	2608.86899844	5217.73799688	0.0	0.0	0	0	0.000535466429764	0.00701938135082	1	1
5	146000000	513750.897881	1	645	454	5044	145500000	0.413102820746	0.00576214929135	0.00405583841593	0.00981798770728	1	1	0	0	0	0	0.0291904798272	-0.0442268741904	0.00508372613303	0.00508372613303	0.0101674522661	2611.76886543	2611.76886543	5223.53773085	0.0	0.0	0	0	0.00158628202038	0.00707915175259	1	1
5	146500000	513131.073101	1	376	256	5173	146000000	0.405063291139	0.00599770264611	0.00408354222714	0.0100812448732	1	1	0	0	0	0	0.0393256224234	-0.0430348636697	0.00508372613303	0.00508372613303	0.0101674522661	2608.617846	2608.617846	5217.23569199	0.0	0.0	0	0	0.000598158507257	0.00747402199999	1	1
5	147000000	516339.570125	1	450	314	5300	146500000	0.410994764398	0.00604588129462	0.00421868161447	0.0102645629091	1	1	0	0	0	0	0.0413986027608	-0.0372202279053	0.00508372613303	0.00508372613303	0.0101674522661	2624.92896616	2624.92896616	5249.85793233	0.0	0.0	0	0	0.000542116581992	0.00717805847871	1	1
5	147500000	501179.889493	1	479	357	5128	147000000	0.427033492823	0.00586251026907	0.00436934481432	0.0102318550834	1	1	0	0	0	0	0.0335087066736	-0.0307376498241	0.00508372613303	0.00508372613303	0.0101674522661	2547.86130157	2547.86130157	5095.72260313	0.0	0.0	0	0	0.000535264391602	0.00651491740378	1	1
5	148000000	499917.097074	1	243	210	5168	147500000	0.46357615894	0.00554539628035	0.00479231777314	0.0103377140535	1	1	0	0	0	0	0.0198642586956	-0.0125384131522	0.00508372613303	0.00508372613303	0.0101674522661	2541.44161075	2541.44161075	5082.88322149	0.0	0.0	0	0	0.000595612235784	0.00566439826242	1	1
5	148500000	507040.079742	1	335	276	5214	148000000	0.451718494272	0.00563809427515	0.00464511647744	0.0102832107526	1	1	0	0	0	0	0.0238527707538	-0.0188720360539	0.00508372613303	0.00508372613303	0.0101674522661	2577.65290388	2577.65290388	5155.30580776	0.0	0.0	0	0	0.000552227058583	0.00584918714848	1	1
5	149000000	517544.472788	1	315	197	5149	148500000	0.384765625	0.00612090740687	0.00382799606081	0.00994890346768	1	1	0	0	0	0	0.0446267475984	-0.0540302359852	0.00508372613303	0.00508372613303	0.0101674522661	2631.05436132	2631.05436132	5262.10872264	0.0	0.0	0	0	0.000861607584461	0.00874784603303	1	1
5	149500000	512478.416644	1	729	485	5068	149000000	0.399505766063	0.00593840575282	0.00395079120729	0.00988919696011	1	1	0	0	0	0	0.0367742579158	-0.0487467352637	0.00508372613303	0.00508372613303	0.0101674522661	2605.29991931	2605.29991931	5210.59983862	0.0	0.0	0	0	0.00110322439225	0.00780084361693	1	1
5	150000000	514950.244311	1	381	231	5212	149500000	0.377450980392	0.00630104660798	0.00382031959697	0.0101213662049	1	1	0	0	0	0	0.0523775881344	-0.0543605308169	0.00508372613303	0.00508372613303	0.0101674522661	2617.86601422	2617.86601422	5235.73202843	0.0	0.0	0	0	0.000562249374917	0.00936292783889	1	1
5	150500000	509125.17104	1	300	236	5227	150000000	0.440298507463	0.00574624840394	0.00452038207776	0.0102666304817	1	1	0	0	0	0	0.0285063131273	-0.0242389769269	0.00508372613303	0.00508372613303	0.0101674522661	2588.252937	2588.252937	5176.505874	0.0	0.0	0	0	0.000543964062968	0.00612386717112	1	1
5	151000000	513526.643856	1	756	583	5124	150500000	0.435399551904	0.00563361751655	0.00434444313776	0.00997806065431	1	1	0	0	0	0	0.0236601494817	-0.0318090930351	0.00508372613303	0.00508372613303	0.0101674522661	2610.62881938	2610.62881938	5221.25763876	0.0	0.0	0	0	0.000778103748731	0.00623106841573	1	1
5	151500000	507865.557042	1	489	404	5108	151000000	0.452407614782	0.00550756369459	0.00455021622211	0.0100577799167	1	1	0	0	0	0	0.018236437891	-0.022955304667	0.00508372613303	0.00508372613303	0.0101674522661	2581.8494044	2581.8494044	5163.6988088	0.0	0.0	0	0	0.000627237851396	0.00581588259236	1	1
5	152000000	501757.728272	1	266	196	5146	151500000	0.424242424242	0.0059049384153	0.00435100725338	0.0102559456687	1	1	0	0	0	0	0.0353342604324	-0.0315266591555	0.00508372613303	0.00508372613303	0.0101674522661	2550.79887567	2550.79887567	5101.59775134	0.0	0.0	0	0	0.000541022206024	0.00663114267543	1	1
5	152500000	481949.674138	1	566	306	5143	152000000	0.350917431193	0.00692651500874	0.00374472366197	0.0106712386707	1	1	0	0	0	0	0.0792895862157	-0.0576131933895	0.00508372613303	0.00508372613303	0.0101674522661	2450.10015322	2450.10015322	4900.20030645	0.0	0.0	0	0	0.00218161408904	0.0124662203122	1	1
5	152684301	184727.054823	1	332	263	1845	152500000	0.442016806723	0.00557297355595	0.00441473507595	0.00998770863189	1	1	0	0	0	0	0.021050824775	-0.028784645272	0.00508372613303	0.00508372613303	0.0101674522661	939.101756082	939.101756082	1878.20351216	0.0	0.0	0	0	0.000822714618532	0.00607358029263	1	1
5	153000000	318872.807982	1	2925	535	12725	152684301	0.154624277457	0.0337357272244	0.00617046634703	0.0399061935714	1	1	2	0	1	0	1.23280824013	0.0467591176762	0.0341791498239	0.00508372613303	0.039262875957	10898.8014788	1621.06202705	12519.8635058	1.25188736248	0.0	1	0	0.000616575781721	0.00536779178146	1	1
5	153500000	513428.361545	1	2330	306	20003	153000000	0.116084977238	0.0344370383964	0.00452263251042	0.0389596709068	1	1	2	0	1	0	1.26298352139	-0.0241421476717	0.0341791498239	0.00508372613303	0.039262875957	17548.5448931	2610.12917903	20158.6740721	1.25188736248	0.0	1	0	0.000499459178101	0.00522693760022	1	1
5	154000000	513664.842514	1	5400	1450	20247	153500000	0.211678832117	0.0310730604182	0.00834369214933	0.0394167525675	1	1	2	0	1	0	1.11824180656	0.140266397261	0.0341791498239	0.00508372613303	0.039262875957	17556.6276116	2611.33138351	20167.9589951	1.25188736248	0.0	1	0	0.000482103904965	0.00780407165982	1	1
5	154500000	515659.275213	1	3569	713	20121	154000000	0.166510976179	0.0325227014318	0.00649725024401	0.0390199516758	1	1	2	0	1	0	1.18061543908	0.0608196323207	0.0341791498239	0.00508372613303	0.039262875957	17624.7956256	2621.47053314	20246.2661587	1.25188736248	0.0	1	0	0.000490053123851	0.00564304159857	1	1
5	155000000	505026.545395	1	5192	1124	20232	154500000	0.177960734642	0.0329319291597	0.00712933135122	0.0400612605109	1	1	2	0	1	0	1.19822326037	0.0880161549964	0.0341791498239	0.00508372613303	0.039262875957	17261.3779601	2567.4166467	19828.7946068	1.25188736248	0.0	1	0	0.000693664040078	0.00601193521788	1	1
5	155138727	138024.486344	1	1287	282	5709	155000000	0.179732313576	0.0339280974401	0.00743412857662	0.0413622260167	1	1	2	0	1	0	1.24108534392	0.101130650205	0.0341791498239	0.00508372613303	0.039262875957	4717.55959812	701.678688226	5419.23828635	1.25188736248	0.0	1	0	0.0040346443245	0.00608460825418	1	1
5	155500000	314604.194916	1	1758	847	12230	155188727	0.325143953935	0.0262345180921	0.0126397251559	0.038874243248	1	1	2	0	1	0	0.910054084152	0.325111597896	0.0341791498239	0.00508372613303	0.039262875957	10752.9039133	1599.36156726	12352.2654805	1.25188736248	0.0	1	0	0.000528981377	0.033803836719	1	1
5	156000000	520634.568835	1	3539	608	20246	155500000	0.146612008681	0.0331858357214	0.0057013247015	0.0388871604229	1	1	2	0	1	0	1.2091480855	0.0265733831947	0.0341791498239	0.00508372613303	0.039262875957	17794.8469317	2646.76356335	20441.6104951	1.25188736248	0.0	1	0	0.000513575574717	0.0052384113851	1	1
5	156500000	503725.316568	1	3129	436	20026	156000000	0.122300140252	0.0348936549607	0.00486213920194	0.0397557941627	1	1	2	0	1	0	1.28263033982	-0.00953420997312	0.0341791498239	0.00508372613303	0.039262875957	17216.9030651	2560.80155571	19777.7046208	1.25188736248	0.0	1	0	0.000550340469226	0.00515851703774	1	1
5	157000000	511507.956449	1	5218	913	19981	156500000	0.14891534823	0.0332458610127	0.00581706997022	0.039062930983	1	1	2	0	1	0	1.21173079076	0.0315535491727	0.0341791498239	0.00508372613303	0.039262875957	17482.9070796	2600.36636545	20083.2734451	1.25188736248	0.0	1	0	0.000484965948339	0.0052671527289	1	1
5	157500000	514142.218041	1	3622	513	20076	157000000	0.124062877872	0.0342032088531	0.00484435288284	0.0390475617359	1	1	2	0	1	0	1.25292254914	-0.0102995010495	0.0341791498239	0.00508372613303	0.039262875957	17572.9439012	2613.75822995	20186.7021312	1.25188736248	0.0	1	0	0.000486608206635	0.00514557256463	1	1
5	158000000	512050.53313	1	4086	1276	20096	157500000	0.237970906378	0.0299066902085	0.00933943629615	0.0392461265047	1	1	2	0	1	0	1.06805645299	0.183110231636	0.0341791498239	0.00508372613303	0.039262875957	17501.4518893	2603.12467671	20104.576566	1.25188736248	0.0	1	0	0.000474685305181	0.0101989446341	1	1
5	158500000	517435.661393	1	3404	736	19896	158000000	0.177777777778	0.0316153959882	0.00683576129474	0.0384511572829	1	1	2	0	1	0	1.14157685243	0.0753847306318	0.0341791498239	0.00508372613303	0.039262875957	17685.510995	2630.50119399	20316.012189	1.25188736248	0.0	1	0	0.000696648432904	0.00600636113774	1	1
5	159000000	515405.248481	1	3094	571	19913	158500000	0.155798090041	0.032616262024	0.00601935540262	0.0386356174267	1	1	2	0	1	0	1.18464106607	0.040257274512	0.0341791498239	0.00508372613303	0.039262875957	17616.1132079	2620.17913081	20236.2923387	1.25188736248	0.0	1	0	0.000595470194443	0.00538987261534	1	1
5	159500000	514511.801991	1	3708	838	20086	159000000	0.184337879454	0.0318425919287	0.00719635707557	0.0390389490042	1	1	2	0	1	0	1.15135240097	0.0909000675379	0.0341791498239	0.00508372613303	0.039262875957	17585.5759664	2615.63709354	20201.21306	1.25188736248	0.0	1	0	0.000487636690838	0.00626588227543	1	1
5	160000000	516533.659821	1	4181	1063	20236	159500000	0.202707856598	0.0312351451007	0.00794139183018	0.0391765369308	1	1	2	0	1	0	1.12521581622	0.122956641239	0.0341791498239	0.00508372613303	0.039262875957	17654.6813481	2625.91566502	20280.5970132	1.25188736248	0.0	1	0	0.000476138797869	0.0072086322956	1	1
5	160500000	497606.526377	1	5266	1011	19861	160000000	0.161064202645	0.0334844962597	0.00642856546118	0.0399130617209	1	1	2	0	1	0	1.22199853778	0.0578643355517	0.0341791498239	0.00508372613303	0.039262875957	17007.7680184	2529.69530211	19537.4633205	1.25188736248	0.0	1	0	0.000611988875407	0.00550056898187	1	1
5	161000000	519178.558327	1	5011	991	20008	160500000	0.165111629457	0.0321747619387	0.00636303913016	0.0385378010688	1	1	2	0	1	0	1.16564466364	0.0550449373334	0.0341791498239	0.00508372613303	0.039262875957	17745.0817304	2639.36160468	20384.4433351	1.25188736248	0.0	1	0	0.000643739337672	0.00560303767094	1	1
5	161500000	511827.429004	1	3780	927	20110	161000000	0.196940726577	0.0315526700473	0.00773791670208	0.0392905867494	1	1	2	0	1	0	1.13887794646	0.114201726921	0.0341791498239	0.00508372613303	0.039262875957	17493.8263799	2601.99047643	20095.8168564	1.25188736248	0.0	1	0	0.000475067307677	0.00687552682333	1	1
5	162000000	513341.669255	1	3931	738	20079	161500000	0.15806382523	0.0329317440327	0.00618255586266	0.0391142998953	1	1	2	0	1	0	1.19821529492	0.0472792926697	0.0341791498239	0.00508372613303	0.039262875957	17545.5818243	2609.68845917	20155.2702835	1.25188736248	0.0	1	0	0.000480063329122	0.00543453435103	1	1
5	162500000	505502.878173	1	4268	908	20132	162000000	0.17542503864	0.0328392652918	0.00698642288776	0.0398256881796	1	1	2	0	1	0	1.19423621669	0.0818672395763	0.0341791498239	0.00508372613303	0.039262875957	17277.6586095	2569.83819209	19847.4968016	1.25188736248	0.0	1	0	0.000574798090228	0.00592128477731	1	1
5	163000000	514468.789047	1	4308	1005	20249	162500000	0.18915866742	0.0319139401514	0.00744510442251	0.0393590445739	1	1	2	0	1	0	1.15442229744	0.101602907386	0.0341791498239	0.00508372613303	0.039262875957	17584.1058206	2615.41842751	20199.5242481	1.25188736248	0.0	1	0	0.000477697129349	0.00648119545737	1	1
5	163500000	515385.312372	1	4182	651	19872	163000000	0.134698944755	0.0333638971796	0.0051936626169	0.0385575597965	1	1	2	0	1	0	1.21680952709	0.00473023167814	0.0341791498239	0.00508372613303	0.039262875957	17615.4318086	2620.07778109	20235.5095897	1.25188736248	0.0	1	0	0.000633155624902	0.00513639789618	1	1
5	164000000	518657.19893	1	4195	606	19950	163500000	0.126223703395	0.033609553966	0.00485515845134	0.0384647124173	1	1	2	0	1	0	1.22737938955	-0.00983457038556	0.0341791498239	0.00508372613303	0.039262875957	17727.2621095	2636.71115629	20363.9732658	1.25188736248	0.0	1	0	0.000687662980518	0.00513437352006	1	1
5	164500000	522052.694545	1	3500	637	20113	164000000	0.153976311337	0.0325945534385	0.00593220872582	0.0385267621644	1	1	2	0	1	0	1.18370701183	0.0365076187401	0.0341791498239	0.00508372613303	0.039262875957	17843.3172628	2653.97292608	20497.2901889	1.25188736248	0.0	1	0	0.000649854742338	0.00535400802891	1	1
5	165000000	521604.551091	1	3635	757	20145	164500000	0.172358834244	0.0319645050053	0.00665670709465	0.0386212121	1	1	2	0	1	0	1.15659794892	0.0676805743812	0.0341791498239	0.00508372613303	0.039262875957	17828.0001006	2651.69468749	20479.6947881	1.25188736248	0.0	1	0	0.000601744487528	0.00581880211728	1	1
5	165500000	520814.129925	1	3659	612	20079	165000000	0.143291969094	0.033028751649	0.00552434982486	0.0385531014738	1	1	2	0	1	0	1.20238923685	0.0189586938918	0.0341791498239	0.00508372613303	0.039262875957	17800.9841771	2647.67640275	20448.6605799	1.25188736248	0.0	1	0	0.00063539383078	0.00519920457914	1	1
5	166000000	513237.32737	1	3665	514	20041	165500000	0.122995932041	0.0342454408295	0.00480277123776	0.0390482120673	1	1	2	0	1	0	1.25473966231	-0.0120886324447	0.0341791498239	0.00508372613303	0.039262875957	17542.0155074	2609.1580136	20151.173521	1.25188736248	0.0	1	0	0.000486568086389	0.00515175542858	1	1
5	166500000	514142.708284	1	5519	968	19922	166000000	0.149221519963	0.0329659617966	0.00578203497357	0.0387479967702	1	1	2	0	1	0	1.19968758097	0.0300461000967	0.0341791498239	0.00508372613303	0.039262875957	17572.9606573	2613.76072221	20186.7213795	1.25188736248	0.0	1	0	0.000552285029132	0.00527134196598	1	1
5	167000000	520596.88141	1	2798	537	20108	166500000	0.161019490255	0.0324055342865	0.00621936094061	0.0386248952271	1	1	2	0	1	0	1.17557409408	0.0488629029466	0.0341791498239	0.00508372613303	0.039262875957	17793.5588076	2646.5719708	20440.1307784	1.25188736248	0.0	1	0	0.000600101905738	0.00550387288281	1	1
5	167500000	517888.598069	1	3790	620	20411	167000000	0.140589569161	0.0338710417052	0.00554090919716	0.0394119509024	1	1	2	0	1	0	1.23863040963	0.0196711931883	0.0341791498239	0.00508372613303	0.039262875957	17700.9919855	2632.8038	20333.7957855	1.25188736248	0.0	1	0	0.00048149607175	0.00517335410025	1	1
5	168000000	511400.892186	1	3520	935	20196	167500000	0.20987654321	0.0312031785184	0.00828834429394	0.0394915228123	1	1	2	0	1	0	1.12384039165	0.137884947813	0.0341791498239	0.00508372613303	0.039262875957	17479.2477141	2599.82208006	20079.0697942	1.25188736248	0.0	1	0	0.000490751158539	0.00767338787969	1	1
5	168500000	508196.355107	1	2581	401	19992	168000000	0.134473507713	0.0340490549763	0.00529007014549	0.0393391251218	1	1	2	0	1	0	1.24628977788	0.00887835366339	0.0341791498239	0.00508372613303	0.039262875957	17369.7193612	2583.53109117	19953.2504523	1.25188736248	0.0	1	0	0.000476889251768	0.00514155317736	1	1
5	169000000	516068.702938	1	4075	686	20122	168500000	0.144087376602	0.0333728313885	0.00561810118589	0.0389909325744	1	1	2	0	1	0	1.21719393886	0.0229925290864	0.0341791498239	0.00508372613303	0.039262875957	17638.7895172	2623.55195157	20262.3414687	1.25188736248	0.0	1	0	0.000494233079874	0.00520675430212	1	1
5	169500000	511146.508046	1	4254	768	19992	169000000	0.152927120669	0.033130777061	0.00598129684599	0.039112073907	1	1	2	0	1	0	1.20677907923	0.0386197308698	0.0341791498239	0.00508372613303	0.039262875957	17470.5530805	2598.52886076	20069.0819412	1.25188736248	0.0	1	0	0.000480331324321	0.00533351498508	1	1
5	170000000	509702.688856	1	4776	968	19992	169500000	0.16852367688	0.0326128839719	0.00660998150854	0.0392228654804	1	1	2	0	1	0	1.18449571879	0.0656701148884	0.0341791498239	0.00508372613303	0.039262875957	17421.2045681	2591.18887942	20012.3934475	1.25188736248	0.0	1	0	0.000475029315045	0.00569911772304	1	1
5	170500000	507540.624173	1	5452	1194	19959	170000000	0.179656936503	0.0322599343274	0.0070649966227	0.0393249309502	1	1	2	0	1	0	1.16930937182	0.0852480278006	0.0341791498239	0.00508372613303	0.039262875957	17347.3070353	2580.19753468	19927.50457	1.25188736248	0.0	1	0	0.000476292108351	0.00607587830284	1	1
5	171000000	508064.498802	1	4612	1072	19644	170500000	0.188599577762	0.0313722961002	0.00729208617074	0.038664382271	1	1	2	0	1	0	1.13111700552	0.0950189986022	0.0341791498239	0.00508372613303	0.039262875957	17365.2126248	2582.86076983	19948.0733946	1.25188736248	0.0	1	0	0.000583469560634	0.0064551113951	1	1
5	171500000	516282.068707	1	3649	854	20088	171000000	0.189651343549	0.031529826034	0.00737913714251	0.0389089631765	1	1	2	0	1	0	1.13789503822	0.0987645364779	0.0341791498239	0.00508372613303	0.039262875957	17646.0821777	2624.6366447	20270.7188224	1.25188736248	0.0	1	0	0.000509031290503	0.00650435539365	1	1
5	172000000	513879.552753	1	4860	726	19853	171500000	0.129967776584	0.0336124479733	0.00502111877133	0.0386335667447	1	1	2	0	1	0	1.22750390986	-0.00269380386943	0.0341791498239	0.00508372613303	0.039262875957	17563.966225	2612.42291156	20176.3891366	1.25188736248	0.0	1	0	0.000596418477495	0.00512634052106	1	1
5	172500000	514977.6052	1	3850	800	20055	172000000	0.172043010753	0.0322434941863	0.00669994684391	0.0389434410302	1	1	2	0	1	0	1.16860200267	0.0695410489437	0.0341791498239	0.00508372613303	0.039262875957	17601.4967241	2618.00510948	20219.5018336	1.25188736248	0.0	1	0	0.00050230897198	0.00580835221562	1	1
5	173000000	507876.265586	1	4256	850	20046	172500000	0.166470818645	0.0328995999649	0.00657064378998	0.0394702437549	1	1	2	0	1	0	1.1968322337	0.0639775328092	0.0341791498239	0.00508372613303	0.039262875957	17358.7789735	2581.90384371	19940.6828172	1.25188736248	0.0	1	0	0.000488121123949	0.00564093400269	1	1
